image_id,prob_other,prob_mel,prob_akiec,prob_nv,prob_bcc
ISIC_0025937,0.6418879,0.0764386,0.00035700982,0.2796265,0.0016899698
ISIC_0027828,0.5891501,0.087519,0.001290592,0.3155277,0.00651262
ISIC_0029291,0.06811564,0.035059884,0.00013573962,0.8962743,0.00041437926
ISIC_0030698,0.20126212,0.030409945,4.73577e-05,0.76782316,0.00045737426
ISIC_0025567,0.88976485,0.05220358,0.0001128109,0.05743365,0.000485031
ISIC_0031753,0.5241249,0.2036986,0.0014662282,0.26596552,0.0047447295
ISIC_0026835,0.6047988,0.11302119,0.002665665,0.2646995,0.014814829
ISIC_0031159,0.45400384,0.44148758,0.012544781,0.08098237,0.010981472
ISIC_0031017,0.4758474,0.36151695,0.013031133,0.12681857,0.022785956
ISIC_0024981,0.010036052,0.15489075,0.0011928085,0.8335691,0.00031128316
ISIC_0027815,0.31089717,0.6416937,0.010705604,0.03431033,0.0023931714
ISIC_0024324,0.46425608,0.33179373,0.0021576264,0.19353531,0.00825722
ISIC_0029559,0.057511184,0.044612616,0.0008393609,0.8762915,0.0207453
ISIC_0030661,0.009464058,0.016048633,0.008590596,0.9531685,0.0127281975
ISIC_0027053,0.11179192,0.63035154,0.0032475763,0.25318798,0.0014210338
ISIC_0028560,0.020311372,0.44474474,0.002564664,0.52973187,0.002647369
ISIC_0031650,0.022830155,0.007103072,0.0019001621,0.9521491,0.016017564
ISIC_0029161,0.7812647,0.1349871,0.0049298843,0.075149566,0.0036687467
ISIC_0026273,0.710139,0.024542669,0.01362919,0.17467396,0.07701518
ISIC_0025076,0.093115315,0.10180517,0.11073218,0.5703874,0.123959936
ISIC_0029687,0.21788514,0.21965374,0.005901877,0.54112977,0.015429494
ISIC_0025642,0.2387535,0.30853203,0.0018618993,0.44868392,0.0021686458
ISIC_0025819,0.6287907,0.25407025,0.0021008698,0.11054045,0.00449785
ISIC_0032013,0.7112284,0.23321919,0.010977049,0.041606665,0.0029687865
ISIC_0031691,0.44384888,0.06720974,0.015960932,0.44954708,0.023433385
ISIC_0025419,0.01887656,0.06108117,0.0002916755,0.919415,0.0003356332
ISIC_0030105,0.5000843,0.20672975,0.00796439,0.27358907,0.011632472
ISIC_0025016,0.74569786,0.038430158,0.005947617,0.18513195,0.024792366
ISIC_0029147,0.69878376,0.05685296,0.0030898317,0.21057343,0.030700088
ISIC_0029301,0.05404337,0.51265943,0.002623452,0.4290318,0.0016419225
ISIC_0026637,0.2609765,0.41818243,0.00074359204,0.31934047,0.0007570196
ISIC_0030377,0.22049895,0.6762743,0.030325796,0.06481761,0.008083329
ISIC_0027960,0.14384362,0.7987307,0.032672483,0.019697674,0.005055574
ISIC_0026955,0.17586559,0.549018,0.25116163,0.017254569,0.0067001325
ISIC_0028052,0.52255917,0.098944664,0.011293048,0.31726697,0.049936175
ISIC_0025286,0.019412322,0.15371053,0.0005025796,0.8259007,0.00047389456
ISIC_0031468,0.07913829,0.42203504,0.09973326,0.24012025,0.15897323
ISIC_0030926,0.17438804,0.69074196,0.0028438633,0.1299116,0.0021146026
ISIC_0029288,0.08310174,0.8700381,0.0039658467,0.04092745,0.0019669228
ISIC_0031008,0.051985584,0.9089082,0.0010010584,0.03729545,0.0008096978
ISIC_0024698,0.0018749802,0.031635422,1.920744e-05,0.9664628,7.5894523e-06
ISIC_0031495,0.77281183,0.2129486,0.00089683867,0.013184183,0.00015850943
ISIC_0026104,0.37266928,0.56140614,0.0015174751,0.06306076,0.0013462681
ISIC_0025099,0.09433118,0.073938504,6.660947e-05,0.8315607,0.000102972044
ISIC_0031485,0.09374851,0.03421352,5.3514683e-05,0.871594,0.0003904496
ISIC_0029413,0.03768857,0.6889768,0.0015322317,0.27158302,0.00021925977
ISIC_0029576,0.045429077,0.80116135,0.00046042836,0.1527302,0.00021890055
ISIC_0031967,0.7084683,0.0864878,0.0021474357,0.18745635,0.015440108
ISIC_0031584,0.69069296,0.09180814,0.001928845,0.19966872,0.015901439
ISIC_0025140,0.19744372,0.41312277,0.0047515277,0.38198215,0.0026999002
ISIC_0025554,0.3148356,0.39788824,0.028360156,0.23439488,0.024521133
ISIC_0029289,0.05781465,0.03375777,0.00055006123,0.90528744,0.002590167
ISIC_0029912,0.012920294,0.034786638,1.9147717e-05,0.9522467,2.7242439e-05
ISIC_0033539,0.95265055,0.038993124,0.00041356747,0.007851942,9.0906084e-05
ISIC_0032283,0.027023904,0.23536907,0.04245033,0.53997153,0.15518516
ISIC_0030005,0.09120584,0.7663636,0.006599311,0.1320126,0.0038186233
ISIC_0030189,0.30163813,0.5666234,0.047223166,0.07154135,0.012973986
ISIC_0026532,0.14797656,0.79674107,0.009337762,0.041960236,0.0039843647
ISIC_0024832,0.5176581,0.19593811,0.0045088055,0.27686316,0.005031783
ISIC_0026958,0.3333809,0.48140422,0.0044564027,0.18005769,0.00070077466
ISIC_0030768,0.35889202,0.43802217,0.03315384,0.14800926,0.021922741
ISIC_0029837,0.77529824,0.04493762,0.0004778175,0.17650121,0.0027851916
ISIC_0031624,0.74459636,0.12992328,0.0010373238,0.122749865,0.0016931732
ISIC_0025510,0.13904633,0.010751664,2.235701e-05,0.84958744,0.000592266
ISIC_0030607,0.40286502,0.048926912,0.008177479,0.48351365,0.05651688
ISIC_0029060,0.8441606,0.013090634,0.0002354243,0.14057556,0.0019377632
ISIC_0029308,0.5357101,0.3615408,0.014919949,0.078831024,0.008998163
ISIC_0024635,0.40131205,0.36076477,0.05709075,0.16524318,0.015589342
ISIC_0029425,0.45765653,0.44038582,0.020755395,0.06554301,0.015659234
ISIC_0028774,0.39029238,0.43780243,0.106417745,0.05113879,0.014348692
ISIC_0030565,0.3289834,0.47587562,0.15527715,0.030203892,0.009659912
ISIC_0027023,0.114169985,0.64057314,0.050665364,0.13381769,0.06077376
ISIC_0029022,0.46321937,0.3952289,0.0086737545,0.12768058,0.005197363
ISIC_0025388,0.6706099,0.19021198,0.00026797544,0.1373878,0.0015223635
ISIC_0028080,0.49580815,0.26772726,0.0023298217,0.22561881,0.008515971
ISIC_0026153,0.27352458,0.60992193,0.010173289,0.09666682,0.009713361
ISIC_0025876,0.56899846,0.2133108,0.0012084352,0.21336946,0.0031128612
ISIC_0025063,0.23968494,0.49779516,0.17368254,0.05106311,0.037774302
ISIC_0032463,0.20295882,0.6416723,0.0045109927,0.14795195,0.0029058587
ISIC_0025548,0.35662082,0.5293965,0.00288647,0.10957301,0.0015232164
ISIC_0032306,0.71377796,0.08956026,0.04792035,0.12140415,0.027337272
ISIC_0032304,0.5766603,0.0730631,0.004541695,0.3046895,0.04104545
ISIC_0031639,0.31580466,0.6228864,0.003460211,0.055321947,0.0025267147
ISIC_0027957,0.14600664,0.35437417,0.001230112,0.4968735,0.0015155578
ISIC_0031212,0.50037473,0.20204277,0.00800635,0.26458955,0.024986604
ISIC_0032382,0.571559,0.109523736,0.06102763,0.1059394,0.15195023
ISIC_0027533,0.19384827,0.32728595,0.018333467,0.42828336,0.03224893
ISIC_0029674,0.33437416,0.26811177,0.0022790444,0.38937744,0.005857552
ISIC_0028607,0.05944873,0.27813566,0.00096114713,0.6601299,0.001324593
ISIC_0024623,0.06667343,0.92117214,0.0015714657,0.010121144,0.00046180963
ISIC_0029613,0.09298235,0.88079566,0.0064077135,0.01768664,0.0021276302
ISIC_0029418,0.012389948,0.28307176,0.0012017358,0.7032413,9.527601e-05
ISIC_0027455,0.001426626,0.052835558,8.045722e-05,0.94564664,1.0709688e-05
ISIC_0025906,0.24633949,0.03233792,0.00027657463,0.7194714,0.0015745551
ISIC_0027151,0.0053841625,0.009435344,0.00013046416,0.98431075,0.0007393413
ISIC_0028646,0.45654833,0.35751975,0.0025661564,0.1787907,0.004575131
ISIC_0026794,0.5812339,0.241204,0.008228522,0.14243245,0.02690115
ISIC_0034318,0.3846849,0.14014947,0.026921324,0.36867732,0.07956703
ISIC_0032972,0.59026957,0.26017174,0.004535758,0.1391992,0.005823743
ISIC_0032534,0.67571163,0.2638026,0.01029572,0.04707134,0.0031186594
ISIC_0033785,0.8198351,0.10211562,0.0012184617,0.07474493,0.0020858573
ISIC_0033184,0.86118406,0.104946,0.0046769017,0.028262233,0.00093073794
ISIC_0032929,0.3584591,0.49860677,0.121599115,0.014838032,0.006496989
ISIC_0032963,0.3318951,0.48418123,0.13967724,0.014504797,0.029741608
ISIC_0032949,0.1326317,0.6474505,0.0020536715,0.2166099,0.0012541738
ISIC_0033322,0.19601946,0.5840319,0.0015729021,0.21765289,0.00072284765
ISIC_0033127,0.38704443,0.4342185,0.0018843942,0.17590393,0.000948755
ISIC_0033041,0.0017888097,0.15157112,0.00022251798,0.8463602,5.7301684e-05
ISIC_0033900,0.04348221,0.11560274,0.0009537935,0.83886945,0.0010917765
ISIC_0033361,0.04137818,0.47579908,0.0011687012,0.4815191,0.00013498368
ISIC_0032732,0.09304363,0.14094235,0.00041385353,0.7649657,0.0006343857
ISIC_0032778,0.005989775,0.26351932,8.767799e-05,0.7303825,2.0730493e-05
ISIC_0033466,0.04833927,0.078006506,0.00023289672,0.87272006,0.0007012646
ISIC_0030276,0.30900472,0.660231,0.012053297,0.013156665,0.0055543175
ISIC_0033583,0.6849868,0.2172373,0.0012393653,0.094392695,0.0021437872
ISIC_0033465,0.76619446,0.1563902,0.0071319705,0.06665829,0.0036251154
ISIC_0029683,0.0944798,0.6766529,0.001658418,0.22673127,0.00047767488
ISIC_0033482,0.4604857,0.34141657,0.030116284,0.12751772,0.040463742
ISIC_0033201,0.34268063,0.27373406,0.041995555,0.27042982,0.071159884
ISIC_0032514,0.5786747,0.13031454,0.07591668,0.14562535,0.06946869
ISIC_0033691,0.24445832,0.15396394,0.001229046,0.597254,0.003094641
ISIC_0033910,0.002043277,0.04571393,3.0547242e-05,0.95219785,1.4324387e-05
ISIC_0032556,0.34615,0.31389582,0.0011307966,0.33801034,0.0008129586
ISIC_0033646,0.18588912,0.7340746,0.020179072,0.04532569,0.014531503
ISIC_0033592,0.28555855,0.43122128,0.053761557,0.14292103,0.08653754
ISIC_0033899,0.14541379,0.41491902,0.048148137,0.37233168,0.019187372
ISIC_0032842,0.28249323,0.54180825,0.11714693,0.050510123,0.008041445
ISIC_0032618,0.09325795,0.6858408,0.002676129,0.21759816,0.0006270243
ISIC_0032513,0.21297242,0.6801117,0.011862404,0.09262359,0.0024299554
ISIC_0033716,0.19027859,0.47036475,0.030619392,0.261403,0.047334254
ISIC_0034011,0.06961824,0.40266353,0.024987888,0.47741282,0.025317514
ISIC_0033613,0.49156782,0.210967,0.0050573014,0.28746933,0.004938552
ISIC_0032877,0.38651323,0.53517646,0.0015780457,0.07563662,0.0010956258
ISIC_0034175,0.38612902,0.5194633,0.053553477,0.034706317,0.0061478326
ISIC_0033523,0.453463,0.41073906,0.0062583974,0.12409091,0.005448709
ISIC_0029929,0.12823825,0.7850535,0.009686566,0.073570184,0.0034514577
ISIC_0032978,0.07403888,0.7473352,0.054615755,0.11630845,0.0077016703
ISIC_0033973,0.333136,0.14859746,0.0010155276,0.5150367,0.0022142907
ISIC_0033761,0.18149923,0.10410676,0.00077297713,0.7118246,0.0017964168
ISIC_0033505,0.52267665,0.28757474,0.0028152855,0.18338773,0.0035456321
ISIC_0033280,0.20499887,0.38181812,0.0015376727,0.40917516,0.0024702386
ISIC_0033212,0.20506728,0.53247297,0.0053027715,0.25386584,0.0032911217
ISIC_0033770,0.3561659,0.52270174,0.003974609,0.114836894,0.002320935
ISIC_0032829,0.12279259,0.69784045,0.0067897784,0.16764015,0.0049369843
ISIC_0033601,0.05830189,0.70706606,0.0011683687,0.23324856,0.0002150686
ISIC_0033284,0.15867636,0.3745921,0.0031406467,0.4551756,0.008415234
ISIC_0033908,0.040763803,0.75631845,0.016802765,0.13932723,0.04678768
ISIC_0033400,0.6822494,0.07356399,0.00047185412,0.24108213,0.0026325544
ISIC_0033677,0.737265,0.07671312,0.0002708361,0.18399206,0.0017589559
ISIC_0033262,0.46256465,0.10929675,0.0008757911,0.4236765,0.0035863165
ISIC_0033437,0.020534677,0.3532507,0.00086536084,0.6252909,5.835604e-05
ISIC_0032688,0.73189986,0.2125913,0.0054352116,0.04376807,0.0063055838
ISIC_0033195,0.02599733,0.09017564,0.0008563005,0.88284826,0.00012242064
ISIC_0032553,0.017811978,0.42951784,0.017713487,0.53476125,0.00019546338
ISIC_0033252,0.32749096,0.025576392,0.039064046,0.25849366,0.34937495
ISIC_0032570,0.5677609,0.27542895,0.040501896,0.08962289,0.026685404
ISIC_0033736,0.3829377,0.41826004,0.015495242,0.16852005,0.014786937
ISIC_0033378,0.29711485,0.15443663,0.017811023,0.4115477,0.11908988
ISIC_0033379,0.13300318,0.8256564,0.00308635,0.037042253,0.0012117956
ISIC_0033438,0.5267984,0.32468078,0.0011089477,0.1455987,0.0018131307
ISIC_0032983,0.30690473,0.2612804,0.0003685652,0.43075588,0.00069039443
ISIC_0034024,0.2404958,0.4181097,0.0011660119,0.33783183,0.0023966688
ISIC_0033778,0.20112634,0.616387,0.013603991,0.16663127,0.0022513848
ISIC_0032863,0.022605909,0.5444808,0.00032131549,0.43252,7.195891e-05
ISIC_0034168,0.18965505,0.60908437,0.0027975733,0.19701414,0.0014488532
ISIC_0033582,0.14548358,0.7023468,0.07040736,0.071303934,0.010458276
ISIC_0033576,0.035947718,0.9130397,0.0033021497,0.04699782,0.00071267853
ISIC_0033410,0.7075983,0.1199231,0.0017601827,0.15144941,0.019268932
ISIC_0032725,0.37054625,0.5066775,0.047235172,0.057617474,0.01792361
ISIC_0033952,0.3355803,0.41934562,0.18412323,0.057133492,0.0038173585
ISIC_0033264,0.31007302,0.4854304,0.0019709582,0.20145196,0.0010736932
ISIC_0033606,0.123711325,0.14038609,0.003147894,0.72933346,0.003421306
ISIC_0034103,0.098604135,0.020403195,0.030202981,0.6170892,0.23370041
ISIC_0032883,0.23466483,0.38901374,0.13112919,0.23505738,0.010134853
ISIC_0032665,0.39281937,0.304369,0.026306706,0.25136527,0.025139676
ISIC_0033130,0.43420568,0.27377903,0.04008489,0.21663472,0.03529568
ISIC_0033321,0.24038091,0.6693797,0.01722168,0.0704268,0.0025908707
ISIC_0034189,0.2980875,0.45148113,0.19614601,0.039896358,0.014388929
ISIC_0033306,0.30442432,0.49293193,0.1579498,0.028896004,0.015797937
ISIC_0032757,0.09556169,0.23421995,0.00064224185,0.6691401,0.00043604165
ISIC_0032508,0.3278153,0.14949861,0.00018922584,0.52200145,0.0004954333
ISIC_0034201,0.4769882,0.14217651,0.0001854185,0.380088,0.00056190265
ISIC_0032776,0.13156284,0.3912303,0.019916655,0.3408449,0.11644535
ISIC_0033828,0.31388843,0.3163562,0.0030316813,0.36359522,0.003128426
ISIC_0033235,0.23525542,0.62593436,0.019088913,0.11626018,0.0034612387
ISIC_0026085,0.03236957,0.70986485,0.11016772,0.14408469,0.0035131676
ISIC_0034070,0.34022903,0.30966797,0.0073417802,0.33510965,0.007651603
ISIC_0033709,0.2517099,0.15655221,0.00049570185,0.5903567,0.00088549405
ISIC_0032826,0.19025725,0.22386655,0.42328244,0.15613225,0.006461461
ISIC_0034115,0.099119104,0.39355934,0.028400293,0.47564626,0.0032749663
ISIC_0033776,0.38528222,0.20774493,0.0066668564,0.39598545,0.0043205
ISIC_0033056,0.49217412,0.2590519,0.0065853545,0.23610179,0.006086828
ISIC_0025180,0.037498824,0.096825704,0.00014311967,0.8654692,6.3201966e-05
ISIC_0026107,0.24820931,0.24016228,0.0021306016,0.5077323,0.0017655183
ISIC_0033853,0.7862193,0.16712464,0.00016922854,0.04616786,0.0003188751
ISIC_0033453,0.4788121,0.34127733,0.0006806768,0.17873004,0.0004998499
ISIC_0034126,0.41920587,0.43132398,0.0026538048,0.1438304,0.0029859361
ISIC_0033744,0.6188349,0.07922759,0.16221714,0.071778536,0.06794177
ISIC_0033659,0.59594434,0.07591033,0.10059599,0.18057258,0.046976794
ISIC_0032567,0.36982918,0.4979743,0.0050398842,0.11016824,0.016988473
ISIC_0033088,0.2863641,0.5214422,0.028245635,0.08109383,0.082854256
ISIC_0032756,0.13886407,0.59678423,0.0008731137,0.2626981,0.00078044226
ISIC_0032654,0.1531979,0.7575714,0.0040153125,0.083731286,0.0014840619
ISIC_0032576,0.11391845,0.78181076,0.005178509,0.09540477,0.0036875503
ISIC_0033587,0.2040438,0.35733685,0.0010030664,0.43698186,0.0006344562
ISIC_0032675,0.49817532,0.10007264,0.00058512186,0.3995271,0.0016397993
ISIC_0032997,0.36588582,0.21416101,0.00051654596,0.41832426,0.0011123236
ISIC_0033529,0.26941407,0.30037183,0.0010499946,0.42731303,0.0018510686
ISIC_0033581,0.33228448,0.4013748,0.0004636804,0.26504323,0.000833772
ISIC_0033913,0.3968285,0.48681673,0.0045222817,0.10907606,0.002756449
ISIC_0034235,0.25045246,0.5858815,0.0044062086,0.1578828,0.0013771026
ISIC_0034007,0.092192665,0.82867515,0.043260798,0.031515907,0.0043554963
ISIC_0034303,0.4427249,0.41154048,0.010295263,0.12950338,0.0059359525
ISIC_0034031,0.48015085,0.34503922,0.0003748582,0.17326857,0.0011664383
ISIC_0033124,0.29640472,0.167368,0.48856565,0.026160926,0.021500733
ISIC_0033449,0.3811404,0.52760893,0.024655432,0.06451686,0.0020783949
ISIC_0033676,0.36165962,0.55090916,0.021900166,0.06386815,0.0016628972
ISIC_0032898,0.28736085,0.29580858,0.0011124656,0.41336957,0.0023486032
ISIC_0033488,0.1353294,0.57335323,0.02774497,0.19282381,0.070748575
ISIC_0033758,0.031789348,0.06597939,0.0022046403,0.89740384,0.0026227545
ISIC_0028792,0.7049735,0.1343372,0.047044776,0.083274856,0.030369611
ISIC_0033397,0.6323716,0.23680438,0.0011504317,0.12827227,0.0014013416
ISIC_0033414,0.2664814,0.48811838,0.0014244224,0.24242485,0.0015509113
ISIC_0034113,0.62240213,0.1860285,0.0011639147,0.1883045,0.0021009105
ISIC_0033507,0.27696657,0.6275405,0.011897456,0.08188743,0.0017079812
ISIC_0033791,0.2705579,0.50796324,0.02286287,0.19549276,0.0031231977
ISIC_0034259,0.31222424,0.2835682,0.0004630184,0.40273747,0.0010070861
ISIC_0033446,0.38011426,0.5683236,0.006745046,0.04232805,0.0024890923
ISIC_0033200,0.40100655,0.29112127,0.0004895947,0.30596304,0.0014195679
ISIC_0029472,0.06203295,0.25551048,0.005510238,0.6760157,0.0009307119
ISIC_0029682,0.13097264,0.4908746,0.009192634,0.36779362,0.0011665239
ISIC_0033642,0.25078148,0.18319903,0.00035209797,0.56512576,0.0005416348
ISIC_0033486,0.046639144,0.12021603,0.0003053572,0.83262765,0.00021174151
ISIC_0034003,0.25484243,0.3280824,0.021507248,0.39448655,0.0010813612
ISIC_0033079,0.40251255,0.45281598,0.060600072,0.08101318,0.0030581406
ISIC_0033629,0.14163534,0.35375395,0.014606507,0.4835862,0.006417978
ISIC_0034037,0.00031691257,0.031415064,0.000121950296,0.9681266,1.939093e-05
ISIC_0032876,0.008187563,0.08330608,0.0008052566,0.9074295,0.00027149136
ISIC_0033635,0.49547157,0.05164493,0.00072504784,0.45003667,0.0021218606
ISIC_0033868,0.008401196,0.02055213,0.00022750562,0.9706833,0.00013586484
ISIC_0034125,0.15041198,0.3739895,0.002211933,0.47261453,0.00077213434
ISIC_0033060,0.07815028,0.1906853,0.0005925374,0.73005295,0.0005189054
ISIC_0029014,0.36155537,0.31397733,0.022174109,0.22180755,0.08048562
ISIC_0032099,0.5827894,0.21595597,0.07439422,0.110523954,0.016336469
ISIC_0032215,0.40052158,0.3091834,0.023610556,0.11785227,0.14883222
ISIC_0030124,0.23170424,0.5204737,0.022121893,0.22043382,0.005266395
ISIC_0025157,0.5161723,0.044021714,0.08904427,0.21314982,0.13761182
ISIC_0029600,0.19145855,0.31859407,0.002840728,0.4838054,0.0033012396
ISIC_0031376,0.7928195,0.16298524,0.0020205704,0.04068961,0.0014851803
ISIC_0027513,0.74420124,0.07363344,0.0013217953,0.17409877,0.0067448113
ISIC_0031876,0.3081993,0.00803737,0.0016618113,0.6790625,0.0030391251
ISIC_0031620,0.060620856,0.09556083,0.0142330965,0.8218849,0.007700355
ISIC_0030542,0.27301648,0.02260717,0.0053040436,0.6934148,0.005657482
ISIC_0029548,0.7494791,0.13430943,0.0029726108,0.10866401,0.0045749047
ISIC_0027989,0.7418665,0.13842775,0.002976903,0.11153038,0.005198534
ISIC_0025136,0.52466565,0.31871817,0.04430133,0.10569434,0.00662053
ISIC_0027652,0.4194533,0.31605038,0.06683214,0.15741852,0.0402457
ISIC_0027218,0.33905035,0.21306571,0.014567108,0.40437737,0.02893942
ISIC_0030705,0.9820557,0.0050816,0.0012657467,0.011448969,0.00014801089
ISIC_0030272,0.50241345,0.0050312136,0.004024842,0.45079082,0.03773973
ISIC_0028020,0.34459627,0.00047934728,0.00040554928,0.6373634,0.017155513
ISIC_0031345,0.954497,0.0015105273,0.00023800366,0.043318152,0.000436329
ISIC_0032063,0.9264023,0.064069174,0.0019219789,0.0068167695,0.0007897025
ISIC_0032325,0.35325098,0.00045213406,0.0005931512,0.6451137,0.00059004105
ISIC_0025867,0.41026598,0.499919,0.024242494,0.058826204,0.0067462847
ISIC_0028701,0.4967464,0.10766461,0.003933126,0.36782995,0.023826016
ISIC_0027713,0.8257447,0.1239307,0.0020409054,0.032817103,0.015466625
ISIC_0026060,0.7103307,0.059822988,0.22507922,0.0044649323,0.00030215966
ISIC_0026298,0.669976,0.27810222,0.026482513,0.02233724,0.0031020762
ISIC_0027139,0.20713489,0.16581072,0.11556831,0.4866797,0.024806447
ISIC_0026623,0.36083815,0.30863515,0.20391865,0.11014001,0.016467985
ISIC_0031989,0.018480495,0.17056492,0.10561812,0.41601244,0.28932396
ISIC_0029394,0.09567827,0.4319477,0.0033942012,0.46824545,0.0007343962
ISIC_0026893,0.525387,0.27108002,0.13623062,0.049444556,0.01785784
ISIC_0025777,0.017026512,0.48454216,0.007938095,0.48992023,0.00057298096
ISIC_0027739,0.20829639,0.033363916,0.00083207455,0.7444587,0.013048895
ISIC_0026844,0.34558517,0.016773159,0.01586036,0.49860463,0.12317677
ISIC_0024672,0.53884196,0.36265376,0.0073976642,0.087213956,0.0038926199
ISIC_0026827,0.64763707,0.16998108,0.00101156,0.17952654,0.0018438187
ISIC_0027680,0.10409621,0.53944343,0.022966707,0.32694024,0.0065534282
ISIC_0025885,0.02082565,0.36649188,0.09607827,0.5147126,0.0018916958
ISIC_0025656,0.50174946,0.4108523,0.016528783,0.06435426,0.0065151467
ISIC_0029010,0.18714674,0.67555904,0.012859715,0.10817116,0.016263343
ISIC_0024581,0.3757531,0.5074468,0.020865634,0.08712162,0.008812786
ISIC_0029003,0.41139406,0.39483294,0.0624209,0.09435344,0.03699871
ISIC_0024711,0.014607481,0.2983596,0.009145785,0.6753545,0.0025326156
ISIC_0032280,0.28384408,0.6255195,0.016181152,0.062190957,0.012264218
ISIC_0025982,0.2601016,0.53662276,0.015963955,0.17669216,0.01061953
ISIC_0028120,0.35471946,0.1787494,0.04038308,0.3253862,0.10076188
ISIC_0032335,0.3929345,0.3088982,0.099326335,0.11148219,0.08735871
ISIC_0025326,0.56487596,0.10762595,0.02104654,0.19767871,0.10877283
ISIC_0027374,0.013795549,0.02666429,5.3096443e-05,0.9594282,5.8894548e-05
ISIC_0027781,0.5966592,0.21290573,0.061796054,0.10126771,0.027371341
ISIC_0024890,0.41290054,0.47149643,0.013525101,0.0957559,0.006321971
ISIC_0025507,0.697172,0.19594382,0.0035507581,0.09866215,0.0046713087
ISIC_0028336,0.62994367,0.08203389,0.00668305,0.1617264,0.11961302
ISIC_0025838,0.11505205,0.75627714,0.011592589,0.11497771,0.0021004921
ISIC_0027780,0.11995809,0.16837539,0.15871304,0.21473557,0.33821785
ISIC_0024592,0.5500475,0.31874418,0.059776198,0.055839147,0.015592908
ISIC_0030118,0.1229596,0.7598299,0.021872366,0.07334427,0.021993827
ISIC_0028970,0.5230812,0.40386522,0.011295238,0.058147937,0.0036104354
ISIC_0027042,0.052605554,0.7246048,0.03431666,0.18760484,0.0008681655
ISIC_0030721,0.13870363,0.1589991,0.057369594,0.4474219,0.19750573
ISIC_0031556,0.17467079,0.65079844,0.016756985,0.1548157,0.0029580656
ISIC_0027068,0.3546789,0.057182547,0.10040049,0.41348156,0.07425642
ISIC_0032168,0.64400977,0.20152512,0.0039029105,0.146776,0.0037861762
ISIC_0031130,0.15059811,0.39518514,0.007938179,0.43795016,0.008328351
ISIC_0028308,0.16182481,0.15226297,0.17479852,0.27490497,0.2362087
ISIC_0024708,0.10250884,0.6269683,0.0040171016,0.26571342,0.0007923068
ISIC_0028354,0.5375642,0.3510566,0.009237781,0.10059707,0.0015443302
ISIC_0024505,0.32584935,0.50882375,0.026015278,0.13296859,0.006343058
ISIC_0025743,0.6855967,0.22210611,0.019084524,0.050195657,0.023017092
ISIC_0027796,0.43740377,0.048193775,0.0021162578,0.5019703,0.010315951
ISIC_0024626,0.40521145,0.30473378,0.00308303,0.28221714,0.0047546187
ISIC_0031321,0.1655972,0.61124647,0.09968466,0.106361374,0.017110303
ISIC_0025337,0.56678885,0.38994887,0.003313215,0.03850892,0.0014401855
ISIC_0027037,0.34613654,0.11262185,0.09040235,0.23298986,0.21784934
ISIC_0032486,0.39194354,0.32865393,0.006800871,0.26418462,0.0084170215
ISIC_0029340,0.09403308,0.13435817,0.19659565,0.3991262,0.1758869
ISIC_0027649,0.11213311,0.7032276,0.0042512254,0.17989022,0.00049780036
ISIC_0026607,0.12778586,0.4131701,0.045641996,0.33388633,0.07951576
ISIC_0030731,0.064654134,0.03382313,0.75265247,0.00989552,0.13897473
ISIC_0028233,0.25623095,0.61984366,0.004374831,0.1050623,0.014488183
ISIC_0031542,0.14210597,0.6959658,0.09025826,0.05667707,0.01499285
